"url,""Image"",""Name_surname"",""Details"",""ID"",""Degree"",""Date"",""Structure"",""More_details"",""More_details_link""";;;;;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=2097298316&image=mini"",""Cassiano Corticelli"",""Cassiano Corticelli"",""Fascicolo N.: 4819"; Laurea conferita: Matematica; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=2097298316""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112606&image=mini"",""Carlo Cosimini"",""Carlo Cosimini"",""Fascicolo N.: 13124"; Laurea conferita: Giurisprudenza; Data laurea: 07/12/1946; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112606""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18210&image=mini"",""Francesco Cossiga"",""Francesco Cossiga"",""Fascicolo N.: 38"; Laurea conferita: Giurisprudenza; Data laurea: 18/09/1988; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18210""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112597&image=mini"",""Federico Cozzolino"",""Federico Cozzolino"",""Fascicolo N.: 10515"; Laurea conferita: Giurisprudenza; Data laurea: 05/11/1941; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112597""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131197&image=mini"",""David Parker Craig"",""David Parker Craig"",""Laurea conferita: Chimica"; Data laurea: 09/05/1985; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131197""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18282&image=mini"",""Luigi Cremonini"",""Luigi Cremonini"",""Fascicolo N.: 117"; Laurea conferita: Medicina Veterinaria; Data laurea: 23/05/1994; Struttura proponente: Medicina Veterinaria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18282""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112830&image=mini"",""Adolfo Cricca"",""Adolfo Cricca"",""Fascicolo N.: 2089"; Laurea conferita: Pedagogia; Data laurea: 09/01/1917; Struttura proponente: Corso di Perfezionamento per i licenziati delle Scuole Normali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112830""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112545&image=mini"",""Federico Cuppini"",""Federico Cuppini"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112545""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112137&image=mini"",""Stuart Curran"",""Stuart Curran"",""Fascicolo N.: 272"; Laurea conferita: Lingue e Letterature Straniere; Data laurea: 17/06/2006; Struttura proponente: Lingue e Letterature Straniere;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112137""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=20&offset=228,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112702&image=mini"",""Eliseo Cuscini"",""Eliseo Cuscini"",""Fascicolo N.: 1241"; Laurea conferita: Lettere; Data laurea: 09/01/1918; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112702""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131160&image=mini"",""Ivan Vladimirovic Cvetaev"",""Ivan Vladimirovic Cvetaev"",""Laurea conferita: Lettere e Filosofia"; Data laurea: 13/06/1888; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131160""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=77884689&image=mini"",""Antonio D'Alema"",""Antonio D'Alema"",""Fascicolo N.: 7697"; Laurea conferita: Giurisprudenza; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=77884689""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131198&image=mini"",""Angelo Michele D'Alonzo"",""Angelo Michele D'Alonzo"",""Fascicolo N.: 4907"; Laurea conferita: Medicina e Chirurgia; Data laurea: 18/08/1920; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131198""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131199&image=mini"",""Giulio John D'Angiò"",""Giulio John D'Angiò"",""Laurea conferita: Medicina e Chirurgia"; Data laurea: 08/04/1983; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131199""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112676&image=mini"",""Mario D'Italia"",""Mario D'Italia"",""Fascicolo N.: 1109"; Laurea conferita: Ingegneria; Data laurea: 09/01/1918; Struttura proponente: Ingegneria - R. Scuola d'Apllicazione per gli Ingegneri;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112676""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1999793418&image=mini"",""Cesare Da Pian"",""Cesare Da Pian"",""Fascicolo N.: 4916"; Laurea conferita: Medicina e Chirurgia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=1999793418""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18334&image=mini"",""Camilo Dagum"",""Camilo Dagum"",""Fascicolo N.: 22"; Laurea conferita: Scienze Statistiche ed Economiche; Data laurea: 19/05/1988; Struttura proponente: Scienze Statistiche Demografiche ed Attuariali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18334""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18321&image=mini"",""Ralf Dahrendorf"",""Ralf Dahrendorf"",""Fascicolo N.: 96"; Laurea conferita: Scienze Politiche (ind. Politico-Internazionale); Data laurea: 30/05/1991; Struttura proponente: Scienze Politiche;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18321""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18243&image=mini"",""David Daiches"",""David Daiches"",""Fascicolo N.: 67"; Laurea conferita: Lettere; Data laurea: 29/05/1989; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18243""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18178&image=mini"",""Lucio Dalla"",""Lucio Dalla"",""Fascicolo N.: 179"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 09/07/1999; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18178""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131200&image=mini"",""Luigi Dallapiccola"",""Luigi Dallapiccola"",""Laurea conferita: Discipline delle Arti, Musica e Spettacolo"; Data laurea: 21/05/1976; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131200""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=21&offset=240,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112529&image=mini"",""Franco Danielli"",""Franco Danielli"",""Laurea conferita: Economia e Commercio"; Data laurea: 07/12/1946; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112529""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131234&image=mini"",""Partha Sarathi Dasgupta"",""Partha Sarathi Dasgupta"",""Laurea conferita: Economia e Politica dei Mercati"; Data laurea: 22/01/2010; Struttura proponente: Economia - Rimini;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131234""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112381&image=mini"",""Gabriel Auguste Daubrèe"",""Gabriel Auguste Daubrèe"",""Laurea conferita: Geologia"; Data laurea: 13/06/1888; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112381""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112476&image=mini"",""Giorgio Davalli"",""Giorgio Davalli"",""Fascicolo N.: 2174"; Laurea conferita: Chimica Industriale; Data laurea: 07/12/1946; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112476""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112471&image=mini"",""Giovanni De Angelis"",""Giovanni De Angelis"",""Fascicolo N.: 2175"; Laurea conferita: Chimica Industriale; Data laurea: 05/11/1941; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112471""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28188&image=mini"",""Leone De Berardinis"",""Leone De Berardinis"",""Fascicolo N.: 212"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 04/05/2001; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28188""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=132838&image=mini"",""Giuseppe De Bernardi"",""Giuseppe De Bernardi"",""Fascicolo N.: 4442"; Laurea conferita: Ingegneria Mineraria; Data laurea: 23/04/2013; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=132838""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112667&image=mini"",""Marco De Matteis"",""Marco De Matteis"",""Fascicolo N.: 1104"; Laurea conferita: Ingegneria; Data laurea: 09/01/1917; Struttura proponente: Ingegneria - R. Scuola d'Apllicazione per gli Ingegneri;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112667""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=148521747&image=mini"",""Ettore De Medici"",""Ettore De Medici"",""Fascicolo N.: 1639"; Laurea conferita: Lettere e Filosofia; Data laurea: 31/10/2018; Struttura proponente: Archivio storico dell'Università di Bologna;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=148521747""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112696&image=mini"",""Giuseppe De Micheli"",""Giuseppe De Micheli"",""Laurea conferita: Ingegneria industriale meccanica"; Data laurea: 15/02/1941; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112696""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18163&image=mini"",""Oronzio De Nora"",""Oronzio De Nora"",""Fascicolo N.: 58"; Laurea conferita: Chimica Industriale; Data laurea: 20/03/1989; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18163""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112760&image=mini"",""Gabriele De Paola"",""Gabriele De Paola"",""Fascicolo N.: 17095"; Laurea conferita: Medicina e Chirurgia; Data laurea: 07/12/1946; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112760""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=22&offset=252,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112819&image=mini"",""Mario De Rossi"",""Mario De Rossi"",""Fascicolo N.: 669"; Laurea conferita: Scienze Agrarie; Data laurea: 09/01/1918; Struttura proponente: Scienze;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112819""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=136672&image=mini"",""Valter Maria De Silva"",""Valter Maria De Silva"",""Laurea conferita: Design"; Data laurea: 07/06/2014; Struttura proponente: Architettura (Dipartimento);" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=136672""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18183&image=mini"",""Philippe De Woot De Trixhe"",""Philippe De Woot De Trixhe"",""Fascicolo N.: 18"; Laurea conferita: Economia; Data laurea: 15/04/1988; Struttura proponente: Economia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18183""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131201&image=mini"",""Gino Giovanni De Zotti"",""Gino Giovanni De Zotti"",""Fascicolo N.: 1375"; Laurea conferita: Medicina Veterinaria; Data laurea: 09/01/1919; Struttura proponente: Medicina Veterinaria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131201""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18171&image=mini"",""Etienne Decroux"",""Etienne Decroux"",""Fascicolo N.: 26"; Laurea conferita: Discipline delle Arti, Musica e Spettacolo; Data laurea: 20/05/1988; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18171""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112146&image=mini"",""Franco Della Peruta"",""Franco Della Peruta"",""Fascicolo N.: 278"; Laurea conferita: Storia d'Europa; Data laurea: 15/12/2006; Struttura proponente: Lettere e Filosofia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112146""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112796&image=mini"",""Quirico Delogu"",""Quirico Delogu"",""Fascicolo N.: 1376"; Laurea conferita: Medicina Veterinaria; Data laurea: 09/01/1917; Struttura proponente: Medicina Veterinaria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112796""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18221&image=mini"",""Jacques Delors"",""Jacques Delors"",""Fascicolo N.: 111"; Laurea conferita: Giurisprudenza; Data laurea: 14/05/1993; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18221""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112661&image=mini"",""Giovanni Di Costanzo"",""Giovanni Di Costanzo"",""Fascicolo N.: 6166"; Laurea conferita: Ingegneria Industriale; Data laurea: 07/12/1946; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112661""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112637&image=mini"",""Antonino Di Pasquale"",""Antonino Di Pasquale"",""Fascicolo N.: 9002"; Laurea conferita: Ingegneria; Data laurea: 07/12/1946; Struttura proponente: Ingegneria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112637""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112302&image=mini"",""Heinrich Dietzel"",""Heinrich Dietzel"",""Laurea conferita: Giurisprudenza"; Data laurea: 13/06/1888; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112302""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131202&image=mini"",""Traiano Dilissano"",""Traiano Dilissano"",""Laurea conferita: Economia e Commercio"; Data laurea: 15/10/1955; Struttura proponente: Economia e Commercio;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=131202""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=23&offset=264,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112602&image=mini"",""Walter Dirani"",""Walter Dirani"",""Fascicolo N.: 13125"; Laurea conferita: Giurisprudenza; Data laurea: 05/11/1942; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112602""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18283&image=mini"",""Gerrit Dirksen"",""Gerrit Dirksen"",""Fascicolo N.: 123"; Laurea conferita: Medicina Veterinaria; Data laurea: 17/03/1995; Struttura proponente: Medicina Veterinaria;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18283""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112469&image=mini"",""Edward Charles Dodds"",""Edward Charles Dodds"",""Laurea conferita: Chimica"; Data laurea: 02/05/1958; Struttura proponente: Scienze Matematiche, Fisiche e Naturali;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112469""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112620&image=mini"",""Claudio Doglioni Majer"",""Claudio Doglioni Majer"",""Fascicolo N.: 13288"; Laurea conferita: Giurisprudenza; Data laurea: 25/04/1950; Struttura proponente: Giurisprudenza;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112620""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112155&image=mini"",""Willem Doise"",""Willem Doise"",""Fascicolo N.: 252"; Laurea conferita: Psicologia; Data laurea: 13/01/2005; Struttura proponente: Psicologia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112155""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18304&image=mini"",""Danilo Dolci"",""Danilo Dolci"",""Fascicolo N.: 139"; Laurea conferita: Scienze dell'Educazione; Data laurea: 13/05/1996; Struttura proponente: Scienze della Formazione;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18304""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112787&image=mini"",""Gerhard Domagk"",""Gerhard Domagk"",""Laurea conferita: Medicina e Chirurgia"; Data laurea: 20/05/1941; Struttura proponente: Medicina e Chirurgia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=112787""";;;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28180&image=mini"",""Giorgio Domenichini"",""Giorgio Domenichini"",""Fascicolo N.: 194"; Laurea conferita: Chimica Industriale; Data laurea: 25/05/2000; Struttura proponente: Chimica Industriale;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=28180""";;
"https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?page=24&offset=276,""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18152&image=mini"",""Sergio Dompè"",""Sergio Dompè"",""Fascicolo N.: 142"; Laurea conferita: Biotecnologie (Ind. Farmaceutico); Data laurea: 24/06/1996; Struttura proponente: Farmacia;" Vedi dettagli"",""Vedi dettagli"",""https://archiviostorico.unibo.it/it/patrimonio-documentario/lauree-honoris-causa?record=18152""";;
